signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,repeat,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,energy_counter_j,found,report_sig,report_score,report_pos,mismatches
20000000,1024,32,regex,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,11.415913,11.416003,,,0,,0,,,,0
20000000,1024,32,regex,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,10.893701,10.893791,,,0,,0,,,,0
20000000,1024,32,regex,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,11.415985,11.416074,,,0,,0,,,,0
20000000,1024,32,regex,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,11.183095,11.183181,,,0,,0,,,,0
20000000,1024,32,regex,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,11.127117,11.127172,,,0,,0,,,,0
20000000,1024,32,regex,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,10.061773,10.061864,,,0,,0,,,,0
20000000,1024,32,regex,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,10.063190,10.063299,,,0,,0,,,,0
20000000,1024,32,regex,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,9.538771,9.538885,,,0,,0,,,,0
20000000,1024,32,regex,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,10.062353,10.062430,,,0,,0,,,,0
20000000,1024,32,regex,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,10.061751,10.061844,,,0,,0,,,,0
30000000,1024,32,regex,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,16.595766,16.595875,,,0,,0,,,,0
30000000,1024,32,regex,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,16.728434,16.728551,,,0,,0,,,,0
30000000,1024,32,regex,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,17.094895,17.095002,,,0,,0,,,,0
30000000,1024,32,regex,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,16.597691,16.597801,,,0,,0,,,,0
30000000,1024,32,regex,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,17.117840,17.117946,,,0,,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,14.563854,14.563953,,,0,,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,15.086315,15.086434,,,0,,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,14.565663,14.565777,,,0,,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,15.085706,15.085811,,,0,,0,,,,0
30000000,1024,32,regex,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,14.563834,14.563937,,,0,,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,22.299959,22.300082,,,0,,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,22.300000,22.300119,,,0,,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,22.300182,22.300301,,,0,,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,22.821336,22.821457,,,0,,0,,,,0
40000000,1024,32,regex,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,22.299053,22.299165,,,0,,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,20.061859,20.061970,,,0,,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,19.591477,19.591592,,,0,,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,19.807596,19.807709,,,0,,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,19.897869,19.897980,,,0,,0,,,,0
40000000,1024,32,regex,registers,off,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,19.591021,19.591135,,,0,,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,28.000131,28.000259,,,0,,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,28.000426,28.000577,,,0,,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,27.999883,28.000029,,,0,,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,28.403291,28.403433,,,0,,0,,,,0
50000000,1024,32,regex,registers,on,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,28.108379,28.108517,,,0,,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,1,24.614820,24.614947,,,0,,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,2,24.615742,24.615872,,,0,,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,3,24.616068,24.616202,,,0,,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4,24.760309,24.760444,,,0,,0,,,,0
50000000,1024,32,regex,registers,off,0.8,32,781250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,5,24.963969,24.964113,,,0,,0,,,,0
