signatures,payload,sig_len,mode,rows,dpx,alpha,block_threads,grid_blocks,exit,plant,seed,target,gpu,trial,kernel_s,endtoend_s,energy_j,mean_power_w,power_samples,found,report_sig,report_score,report_pos,mismatches
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,0.051288,0.051314,,,0,0,,,,0
100000,1024,32,literal,registers,off,0.8,32,1563,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,0.051289,0.051315,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,0.474684,0.474746,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,0.474689,0.474861,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,0.486484,0.486560,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,0.526686,0.526719,,,0,0,,,,0
1000000,1024,32,literal,registers,on,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,0.526670,0.526699,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,0.427603,0.427630,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,0.427608,0.427680,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,0.427600,0.427640,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,0.461398,0.461425,,,0,0,,,,0
1000000,1024,32,literal,registers,off,0.8,32,15625,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,0.468601,0.468628,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4.986466,4.986558,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,4.740356,4.740454,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,5.124036,5.124104,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,5.124023,5.124111,,,0,0,,,,0
10000000,1024,32,literal,registers,on,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,5.124026,5.124091,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,4.460678,4.460765,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,4.558807,4.558873,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,4.558812,4.558897,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,4.558815,4.558906,,,0,0,,,,0
10000000,1024,32,literal,registers,off,0.8,32,156250,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,4.558801,4.558859,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,10.244283,10.244391,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,9.722448,9.722557,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,10.244220,10.244327,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,10.244234,10.244342,,,0,0,,,,0
20000000,1024,32,literal,registers,on,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,9.721980,9.722056,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,8.591574,8.591676,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,9.113634,9.113739,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,9.113695,9.113801,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,8.593270,8.593340,,,0,0,,,,0
20000000,1024,32,literal,registers,off,0.8,32,312500,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,9.113717,9.113805,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,15.363663,15.363780,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,14.841104,14.841227,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,15.363753,15.363878,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,14.880522,14.880639,,,0,0,,,,0
30000000,1024,32,literal,registers,on,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,15.363747,15.363864,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,13.467369,13.467480,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,13.668343,13.668458,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,13.145774,13.145885,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,13.668342,13.668453,,,0,0,,,,0
30000000,1024,32,literal,registers,off,0.8,32,468750,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,13.145791,13.145870,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,1,19.951191,19.951316,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,2,19.988080,19.988213,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,3,20.435803,20.435933,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,4,19.947580,19.947714,,,0,0,,,,0
40000000,1024,32,literal,registers,on,0.8,32,625000,first,-1,1,gpu,NVIDIA A100-SXM4-40GB,5,19.951914,19.952031,,,0,0,,,,0
